,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,gloss
2510,25,-1,1,14,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58294.mp4,0,19408,61,0,268,240,environment
2503,25,-1,1,3,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468376731.9585.mp4,1,19412,17,0,573,480,environment
2508,25,-1,1,12,12,aslsearch,train,http://www.aslsearch.com/signs/videos/environment.mp4,0,19418,187,55,541,400,environment
419,25,-1,1,12,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/family.mov,0,20978,63,7,227,180,family
421,25,-1,1,19,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455625.mp4,0,20979,69,0,259,240,family
412,25,-1,1,3,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/family.mp4,0,20980,218,18,529,414,family
413,25,-1,1,4,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Family-jPtV6Y2sUO4.mp4,0,20981,307,9,790,480,family
414,25,-1,1,5,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Family-JV4BqtKxwOY.mp4,0,20982,688,43,1555,1080,family
415,25,-1,1,6,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1467858228.7191.mp4,0,20983,60,0,557,480,family
416,25,-1,1,9,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14462.mp4,0,20986,84,12,218,192,family
420,25,-1,1,18,41,aslsearch,train,http://www.aslsearch.com/signs/videos/family.mp4,0,20992,217,35,489,400,family
1484,25,-1,1,9,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455630.mp4,0,21069,67,0,248,240,far
1488,25,-1,1,16,3,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Far-6By4ve8GCtI.mp4,1,21072,359,0,1402,1080,far
1478,25,-1,1,2,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Far-Is4-JyMoX5A.mp4,0,21073,493,68,1462,1080,far
1480,25,-1,1,4,15,asldeafined,train,https://media.asldeafined.com/vocabulary/1499869515.5396.mp4,1,21075,143,35,525,480,far
1481,25,-1,1,6,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23561.mp4,0,21077,45,0,208,192,far
1482,25,-1,1,7,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/23/23562.mp4,1,21078,48,14,222,192,far
1908,25,-1,1,11,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455634.mp4,0,21231,65,0,255,240,fat
1905,25,-1,1,7,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/fat.mp4,0,21233,389,65,942,720,fat
1909,25,-1,1,12,34,asldeafined,train,https://media.asldeafined.com/vocabulary/1546573530.965.mp4,0,21237,143,22,556,480,fat
1910,25,-1,1,17,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/24/24239.mp4,0,21241,47,13,252,192,fat
1911,25,-1,1,18,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/24/24240.mp4,0,21242,83,16,222,192,fat
254,25,-1,1,16,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455668.mp4,0,21941,57,0,271,240,finish
247,25,-1,1,6,36,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/finish.mp4,0,21942,232,15,533,414,finish
249,25,-1,1,8,45,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Finish%2C%20That%27s%20Enough-UODQssr2FSc.mp4,1,21944,734,126,1442,1080,finish
250,25,-1,1,9,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468494387.7315.mp4,0,21945,62,5,564,480,finish
251,25,-1,1,13,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23269.mp4,1,21949,94,23,208,192,finish
4365,25,-1,1,0,37,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/456358.mp4,0,23042,54,0,270,240,form
4372,25,-1,1,13,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468513555.1670.mp4,0,23045,71,2,589,480,form
4373,25,-1,1,14,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468513584.6685.mp4,1,23046,78,7,575,480,form
4369,25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/fix.mp4,1,23055,178,50,542,400,form
4370,25,-1,1,10,12,aslsearch,train,http://www.aslsearch.com/signs/videos/form.mp4,0,23056,170,45,535,400,form
70,25,-1,1,33,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58507.mp4,0,24940,37,1,284,240,go
61,25,-1,1,8,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/go.mp4,0,24941,187,18,526,414,go
67,25,-1,1,26,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20go-c3j44FTrL9c.mp4,0,24943,283,19,812,480,go
69,25,-1,1,30,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468549286.5649.mp4,0,24947,58,2,557,480,go
71,25,-1,1,37,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/22/22235.mp4,1,24952,32,14,204,192,go
72,25,-1,1,39,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23400.mp4,0,24954,79,22,201,192,go
59,25,-1,1,3,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23400.mp4,0,24955,79,22,201,192,go
60,25,-1,1,4,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23401.mp4,0,24956,81,22,199,192,go
62,25,-1,1,9,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/23/23517.mp4,1,24960,78,25,214,192,go
63,25,-1,1,10,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23517.mp4,1,24961,78,25,214,192,go
64,25,-1,1,11,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23519.mp4,1,24962,88,25,217,192,go
66,25,-1,1,25,41,aslsearch,train,http://www.aslsearch.com/signs/videos/go.mp4,0,24973,229,42,573,400,go
1509,25,-1,1,8,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456461.mp4,1,25066,69,0,250,240,good
1511,25,-1,1,11,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/good.mp4,1,25067,224,16,519,414,good
1512,25,-1,1,12,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20good2-teA9no8RAog.mp4,0,25068,287,11,778,480,good
1514,25,-1,1,14,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468549579.7523.mp4,0,25070,87,8,536,480,good
1510,25,-1,1,10,41,aslsearch,train,http://www.aslsearch.com/signs/videos/good.mp4,1,25076,244,43,499,400,good
1960,25,-1,1,13,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/government.mov,0,25241,56,12,227,180,government
1961,25,-1,1,14,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456468.mp4,0,25242,30,0,252,240,government
1953,25,-1,1,1,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Government%202-VsivllxcxiI.mp4,0,25244,498,39,1647,1080,government
1954,25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Government%203-1vnxVTcVms4.mp4,0,25245,494,34,1646,1080,government
1955,25,-1,1,3,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Government-IBDl4aXPFgM.mp4,0,25246,515,49,1642,1080,government
1956,25,-1,1,4,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468549814.5634.mp4,0,25247,28,0,535,480,government
1958,25,-1,1,9,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23369.mp4,0,25250,38,22,207,192,government
441,25,-1,1,16,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58510.mp4,0,25321,51,4,251,240,graduate
434,25,-1,1,7,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Graduate%2C%20Guarantee%202-5_ku83x4epk.mp4,0,25323,538,131,1504,1071,graduate
437,25,-1,1,10,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468549910.3136.mp4,0,25326,35,0,547,480,graduate
439,25,-1,1,14,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6256.mp4,0,25329,74,15,214,192,graduate
440,25,-1,1,15,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/8/8864.mp4,0,25330,63,11,212,192,graduate
4426,25,-1,1,1,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/91432.mp4,0,25621,68,35,257,240,great
4427,25,-1,1,2,46,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Great-dshsyC11XD4.mp4,0,25624,370,1,1770,1079,great
4429,25,-1,1,5,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468928982.866.mp4,0,25627,59,7,596,480,great
4430,25,-1,1,9,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22945.mp4,0,25631,37,15,243,192,great
1156,25,-1,1,15,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456539.mp4,0,26157,77,3,234,240,hair
1150,25,-1,1,5,36,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/hair-long.mp4,0,26158,180,1,520,414,hair
1152,25,-1,1,9,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hair-YOQEVV-TL7c.mp4,0,26162,658,67,1594,1074,hair
1153,25,-1,1,10,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468551480.5090.mp4,0,26163,31,0,547,480,hair
1155,25,-1,1,14,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23925.mp4,0,26166,40,4,205,192,hair
143,25,-1,1,7,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468580671.3652.mp4,0,27208,80,14,536,480,help
144,25,-1,1,8,17,asldeafined,test,https://media.asldeafined.com/vocabulary/1471136062.8464.mp4,0,27209,66,20,607,480,help
146,25,-1,1,13,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/23/23431.mp4,0,27213,92,24,202,192,help
147,25,-1,1,14,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5871.mp4,0,27214,77,3,220,192,help
151,25,-1,1,20,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9918.mp4,0,27216,67,5,217,192,help
140,25,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/help.mp4,0,27221,198,56,563,400,help
265,25,-1,1,13,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58462.mp4,0,28107,51,0,250,240,hot
258,25,-1,1,4,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/hot.mp4,0,28108,229,17,521,414,hot
259,25,-1,1,5,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hot-9X3bjjuKGMM.mp4,0,28109,351,11,818,480,hot
264,25,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6109.mp4,0,28116,64,11,221,192,hot
894,25,-1,1,10,8,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/456602.mp4,0,28201,51,0,255,240,how
897,25,-1,1,16,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/how2.mp4,1,28202,223,16,527,414,how
898,25,-1,1,17,36,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/how.mp4,0,28203,195,15,548,414,how
892,25,-1,1,4,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468638815.8605.mp4,0,28205,76,13,544,480,how
895,25,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5875.mp4,1,28211,77,5,217,192,how
2600,25,-1,1,6,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457821.mp4,0,29136,58,0,270,240,improve
2604,25,-1,1,11,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468665694.6332.mp4,0,29139,68,10,553,480,improve
2597,25,-1,1,3,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/8/8927.mp4,0,29144,66,9,209,192,improve
2598,25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8928.mp4,0,29145,68,11,211,192,improve
2008,25,-1,1,10,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/interest_-_money.mov,1,30152,96,10,254,180,interest
2003,25,-1,1,1,8,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/457884.mp4,0,30153,61,0,242,240,interest
2004,25,-1,1,2,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457885.mp4,0,30154,66,0,242,240,interest
2005,25,-1,1,3,38,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/interest.mp4,1,30155,422,60,801,720,interest
2006,25,-1,1,4,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468667579.3674.mp4,1,30156,102,12,540,480,interest
2007,25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6396.mp4,0,30160,71,12,218,192,interest
2009,25,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9969.mp4,1,30162,69,11,208,192,interest
2010,25,-1,1,16,41,aslsearch,train,http://www.aslsearch.com/signs/videos/interest2.mp4,0,30166,253,48,501,400,interest
2011,25,-1,1,18,41,aslsearch,train,http://www.aslsearch.com/signs/videos/interest.mp4,1,30168,252,46,503,400,interest
699,25,-1,1,13,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/91452.mp4,0,32246,36,33,247,240,last
694,25,-1,1,6,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468671376.351.mp4,0,32249,146,0,572,480,last
695,25,-1,1,7,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1522766909.4561.mp4,0,32250,139,31,518,480,last
700,25,-1,1,16,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9194.mp4,1,32257,43,3,212,192,last
692,25,-1,1,3,12,aslsearch,val,http://www.aslsearch.com/signs/videos/last.mp4,0,32263,168,56,547,400,last
1554,25,-1,1,19,37,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/457518.mp4,1,32654,58,9,308,240,leave
1550,25,-1,1,13,27,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Leave-e_PuKm3xt7A.mp4,0,32658,530,45,1786,1080,leave
1552,25,-1,1,16,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468671849.7366.mp4,1,32661,16,0,577,480,leave
1555,25,-1,1,24,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22235.mp4,0,32667,32,14,204,192,leave
1556,25,-1,1,26,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22740.mp4,1,32669,92,15,254,192,leave
913,25,-1,1,11,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457528.mp4,2,32945,57,3,240,240,letter
916,25,-1,1,18,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457529.mp4,1,32946,49,0,245,240,letter
909,25,-1,1,5,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468711203.8119.mp4,1,32949,155,0,574,480,letter
910,25,-1,1,6,15,asldeafined,test,https://media.asldeafined.com/vocabulary/1553868352.971.mp4,2,32950,127,26,515,480,letter
915,25,-1,1,17,41,aslsearch,train,http://www.aslsearch.com/signs/videos/letter.mp4,0,32959,231,40,481,400,letter
267,25,-1,1,1,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457551.mp4,1,33266,68,3,234,240,like
272,25,-1,1,8,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468711783.5361.mp4,0,33269,132,0,506,477,like
273,25,-1,1,9,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468711809.2438.mp4,1,33270,114,0,523,480,like
268,25,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/like4.mp4,0,33285,189,57,540,400,like
1562,25,-1,1,9,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/list.mov,0,33472,83,3,235,180,list
1564,25,-1,1,15,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/75021.mp4,0,33473,58,9,258,240,list
1558,25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468712054.3568.mp4,0,33477,141,0,515,480,list
1559,25,-1,1,5,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23283.mp4,0,33479,102,19,221,192,list
1560,25,-1,1,6,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23285.mp4,0,33480,106,20,217,192,list
1563,25,-1,1,14,41,aslsearch,train,http://www.aslsearch.com/signs/videos/list.mp4,0,33486,239,45,496,400,list
500,25,-1,1,16,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456667.mp4,0,34732,36,0,248,240,man
492,25,-1,1,4,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/man2.mp4,0,34733,183,17,527,414,man
493,25,-1,1,5,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/man.mp4,0,34734,143,11,522,414,man
496,25,-1,1,9,34,asldeafined,train,https://media.asldeafined.com/vocabulary/1546574351.9937.mp4,0,34738,127,17,577,480,man
491,25,-1,1,3,41,aslsearch,train,http://www.aslsearch.com/signs/videos/male.mp4,0,34746,214,37,479,400,man
710,25,-1,1,12,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/50874.mp4,0,35509,48,0,273,240,meet
703,25,-1,1,3,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Meet-SHPBneo_ofY.mp4,0,35511,589,67,1810,1080,meet
704,25,-1,1,4,3,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Meet-UvaayIDXkuw.mp4,0,35512,744,20,1666,1080,meet
705,25,-1,1,5,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468714718.3075.mp4,0,35513,150,0,551,480,meet
288,25,-1,1,4,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/mother.mp4,0,36930,214,17,520,414,mother
289,25,-1,1,5,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Mother%20Wiggle-ZwJlF1W1GbE.mp4,0,36931,715,59,1630,1071,mother
290,25,-1,1,6,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Mother.mp4,0,36932,205,17,588,360,mother
291,25,-1,1,7,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468716729.3803.mp4,0,36933,150,0,502,480,mother
2685,25,-1,1,6,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/48810.mp4,0,37784,53,0,268,240,near
2689,25,-1,1,11,6,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Near%202-mNYYD8m5cdA.mp4,0,37786,687,68,1441,1080,near
2690,25,-1,1,12,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Near-FvpESshurCM.mp4,0,37787,713,45,1681,1078,near
2691,25,-1,1,13,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Near-NHzMwjY1u8k.mp4,0,37788,685,55,1456,1080,near
2692,25,-1,1,14,3,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Near-xLl0ptpuPfA.mp4,0,37789,538,0,1367,1080,near
2684,25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468718072.176.mp4,0,37790,125,0,556,480,near
162,25,-1,1,21,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/48823.mp4,0,38524,54,0,261,240,no
154,25,-1,1,9,36,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/no.mp4,0,38525,223,12,525,414,no
156,25,-1,1,12,3,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20No-hwa_U71nr74.mp4,0,38527,777,24,1651,1080,no
157,25,-1,1,15,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468719269.5533.mp4,0,38529,88,0,502,480,no
158,25,-1,1,16,15,asldeafined,train,https://media.asldeafined.com/vocabulary/1522767129.7038.mp4,0,38530,138,36,517,480,no
159,25,-1,1,18,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23547.mp4,0,38532,74,22,205,192,no
160,25,-1,1,19,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23949.mp4,0,38533,83,17,215,192,no
2094,25,-1,1,9,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/63553.mp4,1,39456,53,1,254,240,office
2090,25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468721107.3632.mp4,0,39460,95,0,543,480,office
2091,25,-1,1,4,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/24/24017.mp4,0,39462,71,16,218,192,office
2092,25,-1,1,5,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/24/24018.mp4,1,39463,75,16,224,192,office
307,25,-1,1,6,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/91534.mp4,0,40115,82,32,233,240,orange
308,25,-1,1,7,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/orange.mp4,0,40116,223,16,527,414,orange
310,25,-1,1,9,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468722445.5887.mp4,0,40118,140,0,497,480,orange
311,25,-1,1,10,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468722468.1582.mp4,0,40119,140,0,497,480,orange
2107,25,-1,1,15,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457187.mp4,1,40169,46,0,251,240,order
2102,25,-1,1,5,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468722551.8765.mp4,0,40171,81,0,520,480,order
2103,25,-1,1,6,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468722573.1848.mp4,1,40172,143,0,499,480,order
2105,25,-1,1,13,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14680.mp4,0,40178,51,8,231,192,order
2108,25,-1,1,18,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14688.mp4,0,40179,53,8,222,192,order
2100,25,-1,1,2,41,aslsearch,val,http://www.aslsearch.com/signs/videos/arrange.mp4,0,40183,184,33,542,400,order
4597,25,-1,1,13,36,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/outside.mp4,1,40465,203,17,529,414,outside
4598,25,-1,1,15,52,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Outside-BNHrvgPQJYo.mp4,0,40467,270,13,815,480,outside
4590,25,-1,1,2,6,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Outside-O7ymJUiG8xQ.mp4,1,40468,653,45,1542,1080,outside
4592,25,-1,1,4,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468722785.4436.mp4,1,40470,49,0,523,480,outside
4593,25,-1,1,8,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22946.mp4,1,40474,57,28,201,192,outside
2774,25,-1,1,13,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/perspective.mov,0,42243,77,7,231,180,perspective
2775,25,-1,1,15,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/62881.mp4,0,42245,56,4,259,240,perspective
2766,25,-1,1,1,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Perspective-JokfTNsMNoU.mp4,0,42246,676,134,1457,1080,perspective
2768,25,-1,1,3,15,asldeafined,val,https://media.asldeafined.com/vocabulary/1499870482.2044.mp4,0,42248,124,36,575,480,perspective
2769,25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14270.mp4,0,42251,56,14,199,192,perspective
2772,25,-1,1,9,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14333.mp4,0,42253,49,11,205,192,perspective
734,25,-1,1,1,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/116328.mp4,0,43166,49,12,273,240,play
741,25,-1,1,17,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/play.mp4,0,43167,222,17,521,414,play
742,25,-1,1,18,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Play%2C%20Algeria-31fxkHUhB_k.mp4,0,43168,489,129,1615,1065,play
743,25,-1,1,19,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Play-TvZ8pfNOX2U.mp4,0,43169,240,10,626,360,play
735,25,-1,1,5,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468726646.6390.mp4,0,43170,175,0,571,480,play
736,25,-1,1,6,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468726677.3753.mp4,0,43171,147,0,593,480,play
737,25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14657.mp4,0,43173,74,7,226,192,play
2159,25,-1,1,10,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468755145.5671.mp4,0,44082,109,3,556,480,practice
2160,25,-1,1,11,15,asldeafined,test,https://media.asldeafined.com/vocabulary/1522769215.9095.mp4,0,44083,147,33,526,480,practice
2161,25,-1,1,13,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23172.mp4,0,44085,59,24,215,192,practice
2162,25,-1,1,14,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23173.mp4,0,44086,59,24,216,192,practice
2154,25,-1,1,3,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/8/8953.mp4,0,44087,62,18,207,192,practice
2155,25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9822.mp4,0,44088,71,12,212,192,practice
2157,25,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/practice.mp4,0,44091,189,56,559,400,practice
2166,25,-1,1,7,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/president.mov,0,44367,38,2,295,180,president
2168,25,-1,1,11,28,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/485649.mp4,0,44368,16,0,293,240,president
2170,25,-1,1,13,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20President-IKq3CCMS0YI.mp4,0,44370,510,45,1657,1080,president
2171,25,-1,1,14,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468755502.8846.mp4,0,44371,87,0,624,480,president
2163,25,-1,1,2,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22288.mp4,0,44373,42,14,240,192,president
2164,25,-1,1,3,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/22/22289.mp4,0,44374,44,13,245,192,president
3675,25,-1,1,2,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/158011.mp4,0,46288,23,6,309,240,ready
