,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,gloss
1022,25,-1,1,1,12,aslsearch,test,http://www.aslsearch.com/signs/videos/stall.mp4,0,62113,202,52,558,400,wait
180,25,-1,1,6,41,aslsearch,train,http://www.aslsearch.com/signs/videos/walk.mp4,0,62175,201,38,529,400,walk
791,25,-1,1,19,41,aslsearch,train,http://www.aslsearch.com/signs/videos/want.mp4,0,62259,232,39,498,400,want
1036,25,-1,1,13,12,aslsearch,train,http://www.aslsearch.com/signs/videos/water.mp4,0,62510,201,52,553,400,water
1305,25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7602.mp4,0,62748,64,12,229,192,week
1308,25,-1,1,13,12,aslsearch,train,http://www.aslsearch.com/signs/videos/week.mp4,0,62752,214,56,570,400,week
341,25,-1,1,24,12,aslsearch,val,http://www.aslsearch.com/signs/videos/what.mp4,0,62988,185,61,560,400,what
543,25,-1,1,16,12,aslsearch,train,http://www.aslsearch.com/signs/videos/white.mp4,0,63214,183,52,544,400,white
79,25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/who.mp4,0,63242,188,55,546,400,who
1318,25,-1,1,11,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/8/8838.mp4,0,63289,63,12,209,192,why
1319,25,-1,1,14,12,aslsearch,train,http://www.aslsearch.com/signs/videos/why.mp4,0,63292,178,58,544,400,why
802,25,-1,1,18,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8599.mp4,0,63799,50,17,211,192,work
793,25,-1,1,4,41,aslsearch,train,http://www.aslsearch.com/signs/videos/work.mp4,0,63806,234,38,498,400,work
4992,25,-1,1,21,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22656.mp4,0,63964,71,19,213,192,wow
4985,25,-1,1,5,41,aslsearch,val,http://www.aslsearch.com/signs/videos/wow.mp4,0,63968,219,37,487,400,wow
1337,25,-1,1,14,12,aslsearch,train,http://www.aslsearch.com/signs/videos/write.mp4,0,64068,205,61,555,400,write
209,25,-1,1,18,41,aslsearch,train,http://www.aslsearch.com/signs/videos/yes.mp4,0,64300,235,44,478,400,yes
1347,25,-1,1,13,41,aslsearch,train,http://www.aslsearch.com/signs/videos/yesterday.mp4,1,64315,231,44,482,400,yesterday
564,25,-1,1,11,89,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AC/ACCIDENT-2047.mp4,0,65009,622,126,1450,1079,accident
4999,25,-1,1,1,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AD/ADD-651.mp4,0,65018,166,32,484,370,add
810,25,-1,1,9,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AF/AFRICA-846.mp4,0,65029,129,22,473,370,africa
3050,25,-1,1,4,91,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AL/ALONE-2065.mp4,0,65057,223,31,463,370,alone
2332,25,-1,1,5,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AN/ANIMAL-16.mp4,0,65073,164,0,502,370,animal
571,25,-1,1,10,89,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AP/APPLE-2072.mp4,0,65085,207,0,520,370,apple
572,25,-1,1,11,89,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AP/APPLE-2073.mp4,0,65086,206,0,535,370,apple
3059,25,-1,1,4,89,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AP/APPOINTMENT-2074.mp4,0,65087,196,40,482,370,appointment
2344,25,-1,1,9,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AR/ARGUE-740.mp4,0,65092,174,2,486,370,argue
3072,25,-1,1,8,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AU/AUSTRALIA-824.mp4,0,65111,190,0,509,370,australia
2351,25,-1,1,5,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BABY-407.mp4,0,65119,159,2,500,370,baby
1365,25,-1,1,11,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BAD-29.mp4,0,65125,166,4,477,370,bad
1731,25,-1,1,6,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BALANCE-855.mp4,0,65129,146,22,562,370,balance
1375,25,-1,1,11,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BALL-382.mp4,0,65131,183,3,491,370,ball
3085,25,-1,1,4,89,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BALLOON-2087.mp4,0,65132,191,41,483,370,balloon
3086,25,-1,1,5,89,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BALLOON-2088.mp4,0,65133,189,41,487,370,balloon
1741,25,-1,1,7,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BANANA-392.mp4,0,65134,195,24,493,370,banana
1740,25,-1,1,6,91,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BANANA-2089.mp4,0,65135,216,32,467,370,banana
1065,25,-1,1,0,91,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BAR-2203.mp4,0,65137,180,30,460,370,bar
5108,25,-1,1,0,90,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BARELY-650.mp4,0,65138,175,17,490,370,barely
819,25,-1,1,12,91,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BASKETBALL-1973.mp4,0,65144,198,31,518,370,basketball
820,25,-1,1,13,89,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BASKETBALL-2093.mp4,0,65145,195,38,492,370,basketball
1751,25,-1,1,9,89,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BEARD-2098.mp4,0,65156,190,40,489,370,beard
1760,25,-1,1,8,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BECAUSE-34.mp4,0,65158,154,13,470,370,because
1761,25,-1,1,9,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BECAUSE-35.mp4,0,65159,153,11,465,370,because
368,25,-1,1,14,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BED-384.mp4,0,65161,188,5,495,370,bed
365,25,-1,1,11,91,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BED-1974.mp4,0,65162,217,31,465,370,bed
367,25,-1,1,13,89,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BED-2101.mp4,0,65163,199,0,510,370,bed
40,25,-1,1,13,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BEFORE-37.mp4,1,65167,190,0,504,370,before
4058,25,-1,1,7,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BI/BIG-772.mp4,0,65183,168,25,499,370,big
584,25,-1,1,10,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BI/BIRD-361.mp4,0,65187,157,17,460,370,bird
228,25,-1,1,13,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BL/BLACK-415.mp4,0,65200,149,24,479,370,black
1390,25,-1,1,8,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BL/BLANKET-40.mp4,0,65204,147,23,514,370,blanket
1391,25,-1,1,9,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BL/BLANKET-41.mp4,0,65205,165,24,509,370,blanket
386,25,-1,1,12,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BO/BOWLING-722.mp4,0,65241,159,26,477,370,bowling
385,25,-1,1,11,99,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BO/BOWLING-2448.mp4,0,65242,179,18,530,370,bowling
1080,25,-1,1,8,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BR/BROTHER-52.mp4,0,65262,164,15,467,370,brother
1397,25,-1,1,7,93,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BU/BUY-424.mp4,0,65282,178,40,483,370,buy
4087,25,-1,1,4,92,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CALIFORNIA-2147.mp4,0,65289,171,34,456,370,california
1404,25,-1,1,0,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CALL-65.mp4,0,65290,169,13,457,370,call
392,25,-1,1,1,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CAN-426.mp4,0,65294,137,15,500,370,can
99,25,-1,1,14,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CANDY_1-66.mp4,0,65298,186,15,467,370,candy
101,25,-1,1,16,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CANDY_1-67.mp4,1,65299,136,16,469,370,candy
102,25,-1,1,17,89,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CANDY_2-1014.mp4,0,65300,195,16,467,370,candy
1784,25,-1,1,7,100,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CAREFUL-68.mp4,0,65306,202,31,473,370,careful
1783,25,-1,1,6,89,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CAREFUL-2160.mp4,0,65307,196,40,484,370,careful
4102,25,-1,1,1,89,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CARROT-1025.mp4,0,65308,132,19,466,370,carrot
1092,25,-1,1,11,101,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CAT-1040.mp4,0,65313,168,18,462,370,cat
2395,25,-1,1,4,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CATCH-70.mp4,0,65314,183,17,475,370,catch
2412,25,-1,1,5,95,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHAMPION-2353.mp4,0,65330,141,6,480,370,champion
1803,25,-1,1,11,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHAT-73.mp4,0,65338,150,14,478,370,chat
849,25,-1,1,11,102,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHEAT_1-1058.mp4,0,65341,162,17,492,370,cheat
851,25,-1,1,16,94,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHEAT_2-2514.mp4,1,65342,162,12,479,370,cheat
1096,25,-1,1,0,92,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHECK-1059.mp4,0,65343,186,34,465,370,check
3180,25,-1,1,5,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHILD-75.mp4,0,65351,130,14,465,370,child
858,25,-1,1,10,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CI/CITY-551.mp4,0,65362,156,17,485,370,city
859,25,-1,1,11,95,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CI/CITY-689.mp4,0,65363,167,11,461,370,city
1109,25,-1,1,8,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CL/CLASS-585.mp4,0,65364,160,15,487,370,class
1423,25,-1,1,0,99,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COLD-432.mp4,0,65377,129,16,476,370,cold
1838,25,-1,1,9,102,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/CONVINCE-1138.mp4,1,65400,150,19,492,370,convince
1839,25,-1,1,10,91,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/CONVINCE-1984.mp4,0,65401,189,32,500,370,convince
241,25,-1,1,13,99,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COOL-575.mp4,0,65402,163,19,476,370,cool
232,25,-1,1,1,102,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COOL-1158.mp4,0,65403,175,17,495,370,cool
616,25,-1,1,12,92,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/CORN_1-2167.mp4,0,65408,144,25,440,370,corn
617,25,-1,1,13,99,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/CORN_2-2464.mp4,1,65409,92,11,506,370,corn
4183,25,-1,1,3,102,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/CORRECT-1167.mp4,0,65410,166,14,522,370,correct
1847,25,-1,1,7,99,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COUNTRY-2558.mp4,0,65414,64,5,231,180,country
105,25,-1,1,0,102,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COUSIN-1171.mp4,0,65415,134,17,491,370,cousin
1123,25,-1,1,11,99,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CR/CRY-437.mp4,0,65427,139,16,472,370,cry
643,25,-1,1,10,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DA/DARK-100.mp4,0,65439,159,1,521,370,dark
644,25,-1,1,11,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DA/DARK-101.mp4,0,65440,156,10,531,370,dark
1460,25,-1,1,7,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DA/DAUGHTER-1211.mp4,0,65443,185,17,486,370,daughter
1864,25,-1,1,7,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DA/DAY-102.mp4,0,65444,162,14,496,370,day
125,25,-1,1,14,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DEAF-103.mp4,0,65445,170,15,476,370,deaf
876,25,-1,1,9,102,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DECIDE-1226.mp4,0,65449,154,16,494,370,decide
877,25,-1,1,10,102,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DECIDE-2280.mp4,0,65450,156,18,503,370,decide
3227,25,-1,1,4,102,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DECORATE-1227.mp4,0,65451,106,17,539,370,decorate
2456,25,-1,1,8,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DELICIOUS-105.mp4,0,65457,175,16,482,369,delicious
3259,25,-1,1,4,99,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DI/DIRTY-109.mp4,0,65485,160,18,465,370,dirty
3266,25,-1,1,4,95,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DI/DIVE-2743.mp4,0,65495,131,3,518,370,dive
654,25,-1,1,11,99,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DO/DOCTOR-344.mp4,1,65503,158,18,452,370,doctor
655,25,-1,1,12,99,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DO/DOCTOR-573.mp4,0,65504,146,16,458,370,doctor
408,25,-1,1,15,102,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DO/DOG-376.mp4,0,65506,175,16,496,370,dog
409,25,-1,1,16,99,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DO/DOG-441.mp4,1,65507,146,18,475,370,dog
7,25,-1,1,1,94,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DR/DRINK-119.mp4,0,65539,153,11,488,370,drink
10,25,-1,1,17,94,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DR/DRINK-120.mp4,0,65540,167,19,480,370,drink
1894,25,-1,1,0,94,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DR/DROP-121.mp4,0,65544,102,15,458,370,drop
3284,25,-1,1,4,94,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DR/DRY-122.mp4,0,65549,165,15,452,370,dry
1407,25,-1,1,11,104,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/E(/E(call)-1909.mp4,0,65556,153,6,467,370,call
2505,25,-1,1,7,98,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EN/ENVIRONMENT-1315.mp4,0,65638,157,29,483,370,environment
2506,25,-1,1,8,91,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EN/ENVIRONMENT-1965.mp4,1,65639,207,33,469,370,environment
1472,25,-1,1,8,98,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EX/EXAMPLE-1337.mp4,0,65652,172,30,470,370,example
1473,25,-1,1,9,92,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EX/EXAMPLE-2305.mp4,0,65653,194,40,470,370,example
1474,25,-1,1,10,92,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EX/EXAMPLE-2958.mp4,1,65654,187,39,466,370,example
418,25,-1,1,11,98,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FA/FAMILY-1379.mp4,0,65677,167,31,467,370,family
1483,25,-1,1,8,94,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FA/FAR-699.mp4,0,65682,163,23,453,370,far
3351,25,-1,1,11,98,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FA/FAST-1388.mp4,0,65690,174,27,464,370,fast
3353,25,-1,1,16,92,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FA/FAST-1991.mp4,0,65691,157,22,449,370,fast
1903,25,-1,1,0,98,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FA/FAT-1453.mp4,0,65692,113,26,532,370,fat
253,25,-1,1,15,94,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FI/FINISH-456.mp4,0,65721,136,14,521,370,finish
1492,25,-1,1,11,92,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FI/FIRST-1474.mp4,1,65729,149,21,446,370,first
1493,25,-1,1,12,106,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FI/FIRST-1475.mp4,1,65730,173,31,506,370,first
430,25,-1,1,14,94,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FI/FISH-387.mp4,0,65731,160,18,467,370,fish
3392,25,-1,1,5,94,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FO/FOLLOW-692.mp4,0,65751,166,18,463,370,follow
3391,25,-1,1,4,106,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FO/FOLLOW-1489.mp4,0,65752,181,30,494,370,follow
1927,25,-1,1,13,94,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FO/FOOTBALL-734.mp4,0,65755,147,17,479,370,football
881,25,-1,1,0,94,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FU/FULL-139.mp4,0,65792,124,14,452,370,full
1933,25,-1,1,8,101,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FU/FUTURE-320.mp4,0,65797,137,16,467,370,future
1932,25,-1,1,7,106,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FU/FUTURE-1508.mp4,0,65798,130,34,471,370,future
1946,25,-1,1,6,94,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GI/GIRL-465.mp4,0,65817,144,19,452,370,girl
2546,25,-1,1,8,106,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GL/GLASSES-467.mp4,0,65822,158,41,489,370,glasses
65,25,-1,1,24,94,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GO/GO-469.mp4,0,65824,149,9,591,370,go
1508,25,-1,1,7,94,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GO/GOOD-472.mp4,0,65835,165,19,451,370,good
1957,25,-1,1,7,94,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GO/GOVERNMENT-652.mp4,0,65840,105,6,454,370,government
438,25,-1,1,13,106,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GR/GRADUATE-1866.mp4,0,65843,171,39,485,370,graduate
4410,25,-1,1,3,106,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GR/GRAMMAR-1864.mp4,0,65845,158,38,506,370,grammar
1154,25,-1,1,13,106,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HA/HAIR-1848.mp4,0,65870,145,34,481,370,hair
2553,25,-1,1,5,92,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HA/HALLOWEEN_1-2368.mp4,1,65873,166,24,459,370,halloween
2554,25,-1,1,6,106,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HA/HALLOWEEN_2-1845.mp4,0,65874,154,35,512,370,halloween
1168,25,-1,1,8,91,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HE/HEADACHE-1997.mp4,0,65881,210,30,515,370,headache
145,25,-1,1,12,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HE/HELP-2562.mp4,0,65890,182,14,465,370,help
148,25,-1,1,15,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HE/HELP-2563.mp4,0,65891,188,14,463,370,help
1984,25,-1,1,9,96,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HO/HOPE-1760.mp4,1,65905,169,31,532,370,hope
2599,25,-1,1,5,96,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/IM/IMPROVE-1743.mp4,0,65929,184,35,518,370,improve
1175,25,-1,1,9,96,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/IN/INFORM-1733.mp4,0,65940,142,27,500,370,inform
2002,25,-1,1,0,96,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/IN/INTEREST-1725.mp4,0,65950,201,27,516,370,interest
466,25,-1,1,11,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/KI/KISS_2-165.mp4,1,65996,199,15,504,370,kiss
474,25,-1,1,13,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LA/LANGUAGE-600.mp4,0,66007,191,14,501,370,language
473,25,-1,1,12,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LA/LANGUAGE-2463.mp4,1,66008,179,14,537,370,language
691,25,-1,1,0,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LA/LAST-168.mp4,0,66010,194,13,502,370,last
488,25,-1,1,15,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LA/LATER-169.mp4,0,66014,157,13,484,370,later
486,25,-1,1,11,96,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LA/LATER-1688.mp4,1,66015,201,30,526,370,later
1191,25,-1,1,11,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LA/LAUGH-380.mp4,0,66016,189,11,504,370,laugh
1548,25,-1,1,11,106,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LE/LEAVE-471.mp4,0,66025,129,39,469,370,leave
907,25,-1,1,0,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LE/LETTER-642.mp4,0,66038,197,11,490,370,letter
1561,25,-1,1,8,103,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LI/LIST-1644.mp4,0,66075,155,29,489,370,list
497,25,-1,1,13,97,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MA/MAN-1627.mp4,0,66098,135,27,464,370,man
