,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,gloss
3270,25,-1,1,9,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dive%203-6S9GpH11uqk.mp4,0,16892,522,148,1744,1080,dive
3271,25,-1,1,10,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dive-kq5nxPOwkF4.mp4,1,16893,533,0,1804,1080,dive
650,25,-1,1,4,60,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Doctor-zl9aTqYRVXQ.mp4,1,17016,351,18,756,480,doctor
651,25,-1,1,5,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1467772429.4932.mp4,1,17017,93,12,562,480,doctor
404,25,-1,1,7,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/dog.mp4,1,17086,417,61,834,720,dog
405,25,-1,1,8,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1467772624.2233.mp4,0,17087,101,15,546,480,dog
406,25,-1,1,11,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/24/24220.mp4,1,17090,91,22,203,192,dog
13,25,-1,1,20,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Drink-L6hHRIQzWBo.mp4,0,17712,673,90,1571,1072,drink
14,25,-1,1,21,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1467773819.9825.mp4,0,17713,28,0,542,480,drink
16,25,-1,1,30,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14885.mp4,0,17720,49,3,220,192,drink
17,25,-1,1,31,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23388.mp4,0,17721,66,19,209,192,drink
1901,25,-1,1,13,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Drop-nPOOydtkU3I.mp4,1,17823,715,58,1559,1080,drop
1902,25,-1,1,14,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468206573.8832.mp4,0,17824,14,13,540,480,drop
3287,25,-1,1,7,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468206787.7748.mp4,0,17932,30,0,545,480,dry
3288,25,-1,1,8,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468206811.759.mp4,0,17933,52,9,558,480,dry
2511,25,-1,1,15,38,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/environment.mp4,1,19409,329,57,822,720,environment
2501,25,-1,1,1,39,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Environment-VCvnRK0u1Pc.mp4,1,19410,624,124,1642,1074,environment
2502,25,-1,1,2,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Surrounding%2C%20Context%2C%20Environment-X2ZSi5tkW0I.mp4,1,19411,649,66,1753,1080,environment
1468,25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Example%203-eKHr0uVDy9g.mp4,1,20068,709,16,1686,1080,example
1469,25,-1,1,4,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Example-H2rgcfiBkbo.mp4,0,20070,592,68,1506,1080,example
1470,25,-1,1,5,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Example-luDr_yqrP4s.mp4,1,20071,583,25,1707,1080,example
413,25,-1,1,4,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Family-jPtV6Y2sUO4.mp4,0,20981,307,9,790,480,family
414,25,-1,1,5,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Family-JV4BqtKxwOY.mp4,0,20982,688,43,1555,1080,family
415,25,-1,1,6,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1467858228.7191.mp4,0,20983,60,0,557,480,family
1488,25,-1,1,16,3,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Far-6By4ve8GCtI.mp4,1,21072,359,0,1402,1080,far
1478,25,-1,1,2,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Far-Is4-JyMoX5A.mp4,0,21073,493,68,1462,1080,far
3350,25,-1,1,10,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Fast%205-vBHU0GSIgMs.mp4,0,21172,686,91,1588,1069,fast
3352,25,-1,1,14,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468463446.2434.mp4,0,21175,97,13,554,480,fast
3354,25,-1,1,23,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/8/8564.mp4,0,21182,70,16,212,192,fast
1907,25,-1,1,10,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468463470.3533.mp4,0,21236,10,10,640,480,fat
1909,25,-1,1,12,34,asldeafined,train,https://media.asldeafined.com/vocabulary/1546573530.965.mp4,0,21237,143,22,556,480,fat
2519,25,-1,1,1,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Fault-fMr4wA0VyW0.mp4,0,21275,562,64,1570,1080,fault
2520,25,-1,1,2,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468463664.9101.mp4,0,21276,57,9,577,480,fault
133,25,-1,1,11,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/fine.mp4,0,21871,206,15,518,414,fine
134,25,-1,1,12,52,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20fine5-4SzwErJNYTc.mp4,0,21872,344,10,770,480,fine
136,25,-1,1,15,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468494312.7752.mp4,1,21874,57,6,600,480,fine
248,25,-1,1,7,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Finish%202-BNOu92X_Hws.mp4,1,21943,757,52,1564,1080,finish
249,25,-1,1,8,45,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Finish%2C%20That%27s%20Enough-UODQssr2FSc.mp4,1,21944,734,126,1442,1080,finish
1491,25,-1,1,10,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/7/7760.mp4,1,22094,77,16,223,192,first
1496,25,-1,1,16,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8417.mp4,0,22095,92,18,226,191,first
425,25,-1,1,7,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/fish.mp4,1,22115,403,57,843,720,fish
426,25,-1,1,8,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Fish-_GVODUZLS70.mp4,0,22116,710,70,1594,1070,fish
427,25,-1,1,9,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468494686.303.mp4,0,22117,36,9,540,480,fish
3395,25,-1,1,8,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Follow%202-J8ZR8rcu-1s.mp4,0,22717,678,58,1639,1080,follow
3396,25,-1,1,9,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468513116.9255.mp4,0,22718,101,13,566,480,follow
1924,25,-1,1,6,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Football.mp4,0,22805,376,56,1055,719,football
1925,25,-1,1,7,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468513230.5625.mp4,0,22806,89,16,559,480,football
4372,25,-1,1,13,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468513555.1670.mp4,0,23045,71,2,589,480,form
4373,25,-1,1,14,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468513584.6685.mp4,1,23046,78,7,575,480,form
889,25,-1,1,16,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Full-0j0Nsjb8e-s.mp4,1,23768,593,124,1663,1080,full
890,25,-1,1,17,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Full-K3DhCup57Cs.mp4,0,23769,277,3,798,480,full
883,25,-1,1,3,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468514615.3604.mp4,0,23771,23,2,558,480,full
1929,25,-1,1,3,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14736.mp4,0,23951,68,7,220,192,future
1930,25,-1,1,4,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/14/14737.mp4,0,23952,68,0,220,192,future
1949,25,-1,1,10,27,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Girl-au4SAlovob8.mp4,0,24607,814,70,1748,1067,girl
1950,25,-1,1,11,32,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Girl-v3qw7pEsoEw.mp4,0,24608,758,80,1487,1080,girl
684,25,-1,1,13,45,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Give%20You%20Something--Ma0iHFZKv8.mp4,0,24639,612,134,1464,1066,give
685,25,-1,1,14,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Give-5M1xfBmmXpg.mp4,1,24640,627,96,1364,1080,give
686,25,-1,1,15,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468549017.6848.mp4,1,24641,79,8,572,480,give
2542,25,-1,1,2,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Glasses%202-vxyyYSeMsoQ.mp4,0,24724,686,81,1639,1080,glasses
2543,25,-1,1,3,32,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Glasses-YAWpePAtslQ.mp4,0,24725,657,73,1668,1080,glasses
68,25,-1,1,29,31,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20To%20Go-BeOwDK5YI0U.mp4,0,24946,607,62,1534,1075,go
69,25,-1,1,30,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468549286.5649.mp4,0,24947,58,2,557,480,go
71,25,-1,1,37,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/22/22235.mp4,1,24952,32,14,204,192,go
72,25,-1,1,39,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23400.mp4,0,24954,79,22,201,192,go
1513,25,-1,1,13,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Good-kA-FPrCV88o.mp4,1,25069,759,56,1660,1080,good
1514,25,-1,1,14,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468549579.7523.mp4,0,25070,87,8,536,480,good
1962,25,-1,1,15,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/government.mp4,0,25243,347,51,797,720,government
1953,25,-1,1,1,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Government%202-VsivllxcxiI.mp4,0,25244,498,39,1647,1080,government
1954,25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Government%203-1vnxVTcVms4.mp4,0,25245,494,34,1646,1080,government
435,25,-1,1,8,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Graduate%2C%20Guarantee%203-AehX-pK1AIE.mp4,0,25324,586,116,1418,1080,graduate
436,25,-1,1,9,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Graduate%2C%20Guarantee-fK4BOAHYevM.mp4,0,25325,575,117,1467,1080,graduate
4414,25,-1,1,7,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Grammar%202-90b_bfTo7CI.mp4,0,25373,318,68,1779,1080,grammar
4415,25,-1,1,8,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Grammar-lQdwTrDruss.mp4,0,25374,340,89,1593,1080,grammar
4416,25,-1,1,9,15,asldeafined,test,https://media.asldeafined.com/vocabulary/1513522137.3537.mp4,0,25375,58,35,598,480,grammar
4433,25,-1,1,17,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Great%203-1kqW4WyoO4A.mp4,0,25623,631,129,1705,1080,great
4427,25,-1,1,2,46,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Great-dshsyC11XD4.mp4,0,25624,370,1,1770,1079,great
1152,25,-1,1,9,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hair-YOQEVV-TL7c.mp4,0,26162,658,67,1594,1074,hair
1153,25,-1,1,10,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468551480.5090.mp4,0,26163,31,0,547,480,hair
2558,25,-1,1,12,38,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/halloween2.mp4,0,26253,424,57,911,720,halloween
2559,25,-1,1,13,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/halloween.mp4,1,26254,427,56,814,720,halloween
447,25,-1,1,19,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hat-F1p5oelfV7U.mp4,0,26714,698,74,1615,1066,hat
448,25,-1,1,21,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468579799.8963.mp4,0,26715,26,0,542,480,hat
449,25,-1,1,23,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23605.mp4,0,26717,62,17,213,192,hat
1163,25,-1,1,1,60,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bad%20Headache-_dx7n545hbc.mp4,0,26835,303,24,829,480,headache
1164,25,-1,1,2,60,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/Signschool%20Headache-J1Y1SuISPL0.mp4,0,26836,315,25,808,480,headache
1971,25,-1,1,15,32,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hear-hGpJeStHR6I.mp4,1,26945,663,76,1489,1080,hear
1963,25,-1,1,1,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468580395.3846.mp4,1,26946,72,11,537,480,hear
144,25,-1,1,8,17,asldeafined,test,https://media.asldeafined.com/vocabulary/1471136062.8464.mp4,0,27209,66,20,607,480,help
146,25,-1,1,13,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/23/23431.mp4,0,27213,92,24,202,192,help
147,25,-1,1,14,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5871.mp4,0,27214,77,3,220,192,help
150,25,-1,1,19,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6389.mp4,0,27215,72,14,217,192,help
1979,25,-1,1,1,39,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Expect-oMpdybUn-9Y.mp4,0,27922,763,146,1568,1080,hope
1980,25,-1,1,2,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hope%202-W-ZNwgTlrGo.mp4,1,27923,668,148,1587,1080,hope
260,25,-1,1,6,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hot-QCvXMjNN4PE.mp4,0,28110,657,78,1430,1080,hot
261,25,-1,1,7,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hot-wy-09ieHXhM.mp4,0,28111,544,128,1596,1080,hot
898,25,-1,1,17,36,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/how.mp4,0,28203,195,15,548,414,how
899,25,-1,1,18,46,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20How-4-FrL86gJFo.mp4,1,28204,634,35,1554,1080,how
892,25,-1,1,4,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468638815.8605.mp4,0,28205,76,13,544,480,how
2603,25,-1,1,10,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Improve%20copy-_cCPPgyJaM0.mp4,0,29138,623,52,1663,1080,improve
2604,25,-1,1,11,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468665694.6332.mp4,0,29139,68,10,553,480,improve
1173,25,-1,1,2,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468666919.6739.mp4,0,29649,82,6,552,480,inform
1174,25,-1,1,8,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22421.mp4,0,29655,38,16,238,192,inform
2004,25,-1,1,2,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457885.mp4,0,30154,66,0,242,240,interest
2005,25,-1,1,3,38,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/interest.mp4,1,30155,422,60,801,720,interest
2006,25,-1,1,4,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468667579.3674.mp4,1,30156,102,12,540,480,interest
461,25,-1,1,5,31,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Kiss%202-pmiprSOQb3U.mp4,1,31751,425,110,1565,1080,kiss
462,25,-1,1,6,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Kiss-6KDwdmpMIJw.mp4,1,31752,578,125,1537,1075,kiss
469,25,-1,1,5,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Language%204-a0lbU50n0wI.mp4,1,32157,223,89,1635,1080,language
470,25,-1,1,6,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Language-QQZBHc4ZCkA.mp4,0,32158,298,77,1648,1080,language
695,25,-1,1,7,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1522766909.4561.mp4,0,32250,139,31,518,480,last
696,25,-1,1,10,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/5/5971.mp4,1,32253,65,9,219,192,last
697,25,-1,1,11,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6063.mp4,0,32254,74,7,221,192,last
483,25,-1,1,8,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Later-FVJ2dUlmpXA.mp4,0,32323,446,99,1512,1080,later
484,25,-1,1,9,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Later-K4l6zXKW2b4.mp4,0,32324,729,144,1557,1077,later
485,25,-1,1,10,70,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20later-LwQxFlH3wmA.mp4,0,32325,358,12,794,480,later
1190,25,-1,1,10,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Laugh%206-IUbR6I36O58.mp4,0,32381,901,53,1762,1079,laugh
1192,25,-1,1,12,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Laugh%207-_bydC3s5Bs4.mp4,0,32382,856,51,1757,1080,laugh
1193,25,-1,1,13,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Laugh-es3nr0W584o.mp4,0,32383,673,95,1645,1080,laugh
1549,25,-1,1,12,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Leave%2C%20Strike-2gkECov8jEc.mp4,0,32657,632,134,1572,1062,leave
1550,25,-1,1,13,27,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Leave-e_PuKm3xt7A.mp4,0,32658,530,45,1786,1080,leave
1551,25,-1,1,14,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Leave-ihxQx3ngWyc.mp4,0,32659,456,126,1493,1072,leave
908,25,-1,1,4,31,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Stamp-8KA4BvqtdOg.mp4,1,32948,717,124,1569,1074,letter
909,25,-1,1,5,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468711203.8119.mp4,1,32949,155,0,574,480,letter
910,25,-1,1,6,15,asldeafined,test,https://media.asldeafined.com/vocabulary/1553868352.971.mp4,2,32950,127,26,515,480,letter
272,25,-1,1,8,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468711783.5361.mp4,0,33269,132,0,506,477,like
273,25,-1,1,9,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468711809.2438.mp4,1,33270,114,0,523,480,like
1565,25,-1,1,16,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Lesson%2C%20List%2C%20Recipe-8d-XUOnzYFE.mp4,0,33474,651,62,1416,1080,list
1557,25,-1,1,1,31,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20List-UOfIIfQ2XZc.mp4,0,33475,626,60,1408,1080,list
1568,25,-1,1,2,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Lose%2C%20Lost-1960eVTWUJw.mp4,0,34005,562,53,1605,1080,lose
1569,25,-1,1,3,52,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20lose-srt0wJbxsZE.mp4,1,34006,371,11,815,480,lose
1570,25,-1,1,4,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20lose.mp4,1,34007,274,8,614,360,lose
2040,25,-1,1,13,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Make%20aspect-iAySYwNEWoY.mp4,0,34578,709,72,1635,1072,make
2041,25,-1,1,14,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Make%20opposite-niihcD0oYjQ.mp4,0,34579,548,63,1617,1080,make
494,25,-1,1,7,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Male%2C%20Man-k2HqojTY0ZE.mp4,0,34736,462,73,1617,1080,man
495,25,-1,1,8,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Man-aifqg8ePLMI.mp4,0,34737,851,60,1746,1067,man
496,25,-1,1,9,34,asldeafined,train,https://media.asldeafined.com/vocabulary/1546574351.9937.mp4,0,34738,127,17,577,480,man
280,25,-1,1,6,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Many-RzCIBY5rsGA.mp4,0,34826,659,80,1618,1072,many
281,25,-1,1,7,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468713681.2568.mp4,0,34827,124,0,523,480,many
704,25,-1,1,4,3,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Meet-UvaayIDXkuw.mp4,0,35512,744,20,1666,1080,meet
705,25,-1,1,5,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468714718.3075.mp4,0,35513,150,0,551,480,meet
706,25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/0/517.mp4,0,35516,55,18,218,192,meet
3534,25,-1,1,9,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Minute%2C%20One%20Minute-Nuxwe5rCp10.mp4,1,36244,660,160,1390,1080,minute
3535,25,-1,1,10,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468715639.355.mp4,1,36245,150,0,503,480,minute
290,25,-1,1,6,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Mother.mp4,0,36932,205,17,588,360,mother
291,25,-1,1,7,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468716729.3803.mp4,0,36933,150,0,502,480,mother
292,25,-1,1,9,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6508.mp4,0,36936,69,16,210,192,mother
2678,25,-1,1,6,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468717054.6396.mp4,0,37089,105,0,618,480,move
2679,25,-1,1,10,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14617.mp4,0,37093,7,9,224,192,move
2689,25,-1,1,11,6,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Near%202-mNYYD8m5cdA.mp4,0,37786,687,68,1441,1080,near
2690,25,-1,1,12,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Near-FvpESshurCM.mp4,0,37787,713,45,1681,1078,near
3574,25,-1,1,2,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/necklace.mp4,1,37852,426,70,874,720,necklace
3575,25,-1,1,3,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Jewelry%202-1QExxwdFd8s.mp4,0,37853,562,63,1838,1080,necklace
3576,25,-1,1,4,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Necklace%20copy-hE1SHCoZwfw.mp4,1,37854,752,60,1545,1060,necklace
2079,25,-1,1,11,39,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20New%2C%20Fresh-rnNRrzVVohg.mp4,0,38124,699,128,1575,1074,new
2080,25,-1,1,12,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20New-4xM6zIJhnJ0.mp4,0,38125,719,132,1594,1071,new
157,25,-1,1,15,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468719269.5533.mp4,0,38529,88,0,502,480,no
158,25,-1,1,16,15,asldeafined,train,https://media.asldeafined.com/vocabulary/1522767129.7038.mp4,0,38530,138,36,517,480,no
159,25,-1,1,18,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23547.mp4,0,38532,74,22,205,192,no
298,25,-1,1,2,70,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20now-0wcuocGAvNU.mp4,0,38994,251,12,761,480,now
304,25,-1,1,19,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468719996.5074.mp4,0,38995,124,0,532,480,now
2098,25,-1,1,16,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Office.mp4,0,39459,285,28,1125,720,office
2090,25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468721107.3632.mp4,0,39460,95,0,543,480,office
309,25,-1,1,8,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Orange-mylSeGckZJs.mp4,0,40117,910,68,1734,1056,orange
310,25,-1,1,9,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468722445.5887.mp4,0,40118,140,0,497,480,orange
311,25,-1,1,10,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468722468.1582.mp4,0,40119,140,0,497,480,orange
2104,25,-1,1,11,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14253.mp4,1,40177,60,8,204,192,order
2105,25,-1,1,13,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14680.mp4,0,40178,51,8,231,192,order
4598,25,-1,1,15,52,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Outside-BNHrvgPQJYo.mp4,0,40467,270,13,815,480,outside
4590,25,-1,1,2,6,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Outside-O7ymJUiG8xQ.mp4,1,40468,653,45,1542,1080,outside
2117,25,-1,1,3,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Party-OZ1Ap6C6tVk.mp4,0,41315,388,43,1899,1080,party
