,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,gloss
611,25,-1,1,4,0,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/69483.mp4,1,13325,61,15,292,240,corn
612,25,-1,1,5,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Corn%202-FKgZc_MRxV4.mp4,0,13326,333,33,1027,720,corn
613,25,-1,1,6,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Corn-o98GdAgQyjY.mp4,0,13327,382,27,1022,719,corn
614,25,-1,1,7,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Corn-QaahtFHvNxI.mp4,0,13328,677,75,1599,1074,corn
615,25,-1,1,8,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466903438.4804.mp4,0,13329,87,24,522,480,corn
619,25,-1,1,17,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7286.mp4,0,13333,68,14,225,192,corn
620,25,-1,1,18,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/8/8825.mp4,0,13334,67,9,218,192,corn
610,25,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/corn.mp4,0,13337,157,54,530,400,corn
114,25,-1,1,13,35,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/47501.mp4,0,13630,67,17,251,234,cousin
108,25,-1,1,5,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cousin-female.mp4,0,13631,463,67,856,720,cousin
109,25,-1,1,6,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cousin-male.mp4,0,13632,428,69,853,720,cousin
110,25,-1,1,7,60,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cousin-WACMzmRGgY8.mp4,0,13633,297,16,772,480,cousin
111,25,-1,1,8,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466904377.9296.mp4,0,13634,99,24,512,480,cousin
112,25,-1,1,9,59,asldeafined,test,https://media.asldeafined.com/vocabulary/1466904400.1624.mp4,0,13635,59,25,528,480,cousin
113,25,-1,1,10,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1539177107.4884.mp4,0,13636,55,27,520,480,cousin
115,25,-1,1,16,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6148.mp4,0,13640,52,9,225,192,cousin
116,25,-1,1,17,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/6/6150.mp4,0,13641,79,8,222,192,cousin
117,25,-1,1,18,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6568.mp4,0,13642,54,9,222,192,cousin
118,25,-1,1,22,41,aslsearch,train,http://www.aslsearch.com/signs/videos/cousin2.mp4,0,13646,174,36,487,400,cousin
106,25,-1,1,3,41,aslsearch,train,http://www.aslsearch.com/signs/videos/cousin3.mp4,0,13647,205,43,479,400,cousin
107,25,-1,1,4,41,aslsearch,train,http://www.aslsearch.com/signs/videos/cousin.mp4,0,13648,192,41,488,400,cousin
645,25,-1,1,12,35,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/51156.mp4,0,14671,39,0,288,240,dark
648,25,-1,1,18,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dark%202-DEioenO9U9g.mp4,0,14672,451,37,1746,1080,dark
638,25,-1,1,2,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dark%203-5soiYfTU5hI.mp4,1,14673,520,34,1709,1080,dark
639,25,-1,1,3,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dark-AYvdy-XWNNg.mp4,0,14674,479,31,1735,1080,dark
640,25,-1,1,4,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466906377.6228.mp4,0,14675,56,29,620,480,dark
641,25,-1,1,5,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466906399.7678.mp4,1,14676,79,26,581,480,dark
642,25,-1,1,9,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14847.mp4,0,14680,47,6,237,192,dark
646,25,-1,1,13,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14870.mp4,1,14681,69,5,221,192,dark
647,25,-1,1,17,12,aslsearch,test,http://www.aslsearch.com/signs/videos/dark.mp4,0,14685,169,52,568,400,dark
1462,25,-1,1,11,75,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/399330.mp4,0,14749,25,0,288,240,daughter
1463,25,-1,1,12,38,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/daughter.mp4,0,14750,435,70,855,720,daughter
1464,25,-1,1,13,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Daughter%20Old-v4cNSS7EQus.mp4,0,14751,412,40,1642,1080,daughter
1465,25,-1,1,14,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Daughter--CRawrGay1g.mp4,0,14752,867,55,1730,1075,daughter
1466,25,-1,1,15,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466906650.7965.mp4,0,14753,110,18,533,480,daughter
1457,25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6365.mp4,0,14755,63,16,210,192,daughter
1458,25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/8/8464.mp4,0,14756,67,21,209,191,daughter
1459,25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8466.mp4,0,14757,66,19,207,192,daughter
1461,25,-1,1,10,12,aslsearch,train,http://www.aslsearch.com/signs/videos/daughter.mp4,0,14760,183,61,534,400,daughter
656,25,-1,1,13,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456750.mp4,1,17013,57,0,231,240,doctor
658,25,-1,1,19,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/doctor2.mp4,1,17014,233,13,524,414,doctor
649,25,-1,1,3,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/doctor.mp4,1,17015,229,14,528,414,doctor
650,25,-1,1,4,60,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Doctor-zl9aTqYRVXQ.mp4,1,17016,351,18,756,480,doctor
651,25,-1,1,5,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1467772429.4932.mp4,1,17017,93,12,562,480,doctor
652,25,-1,1,7,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22643.mp4,1,17019,93,20,203,192,doctor
653,25,-1,1,8,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/22/22644.mp4,0,17020,91,21,201,192,doctor
657,25,-1,1,18,12,aslsearch,train,http://www.aslsearch.com/signs/videos/doctor.mp4,1,17026,189,63,546,400,doctor
410,25,-1,1,17,8,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/456751.mp4,0,17083,53,0,233,240,dog
402,25,-1,1,5,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456752.mp4,1,17084,53,0,229,240,dog
403,25,-1,1,6,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/dog-2.mp4,0,17085,225,18,521,414,dog
404,25,-1,1,7,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/dog.mp4,1,17086,417,61,834,720,dog
405,25,-1,1,8,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1467772624.2233.mp4,0,17087,101,15,546,480,dog
406,25,-1,1,11,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/24/24220.mp4,1,17090,91,22,203,192,dog
407,25,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6597.mp4,0,17091,105,20,213,192,dog
401,25,-1,1,4,12,aslsearch,test,http://www.aslsearch.com/signs/videos/dog.mp4,1,17097,133,62,585,400,dog
15,25,-1,1,27,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/153289.mp4,0,17709,41,9,257,240,drink
8,25,-1,1,11,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/drink.mp4,0,17710,196,15,521,414,drink
12,25,-1,1,19,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Drink%20(correct)-0UzEF7ru0sQ.mp4,0,17711,289,9,783,480,drink
13,25,-1,1,20,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Drink-L6hHRIQzWBo.mp4,0,17712,673,90,1571,1072,drink
14,25,-1,1,21,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1467773819.9825.mp4,0,17713,28,0,542,480,drink
16,25,-1,1,30,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14885.mp4,0,17720,49,3,220,192,drink
17,25,-1,1,31,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23388.mp4,0,17721,66,19,209,192,drink
18,25,-1,1,32,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23388.mp4,0,17722,66,19,209,192,drink
19,25,-1,1,33,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23389.mp4,0,17723,65,20,208,192,drink
9,25,-1,1,16,12,aslsearch,train,http://www.aslsearch.com/signs/videos/drink-alcohol.mp4,0,17733,186,63,551,400,drink
11,25,-1,1,18,12,aslsearch,val,http://www.aslsearch.com/signs/videos/drink.mp4,0,17734,183,55,552,400,drink
2507,25,-1,1,9,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/environment.mov,0,19406,96,10,249,180,environment
2509,25,-1,1,13,77,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/185053.mp4,1,19407,6,0,281,240,environment
2510,25,-1,1,14,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58294.mp4,0,19408,61,0,268,240,environment
2511,25,-1,1,15,38,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/environment.mp4,1,19409,329,57,822,720,environment
2501,25,-1,1,1,39,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Environment-VCvnRK0u1Pc.mp4,1,19410,624,124,1642,1074,environment
2502,25,-1,1,2,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Surrounding%2C%20Context%2C%20Environment-X2ZSi5tkW0I.mp4,1,19411,649,66,1753,1080,environment
2503,25,-1,1,3,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468376731.9585.mp4,1,19412,17,0,573,480,environment
2504,25,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7187.mp4,0,19414,89,19,207,192,environment
2508,25,-1,1,12,12,aslsearch,train,http://www.aslsearch.com/signs/videos/environment.mp4,0,19418,187,55,541,400,environment
1477,25,-1,1,16,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455572.mp4,0,20066,75,1,239,240,example
1468,25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Example%203-eKHr0uVDy9g.mp4,1,20068,709,16,1686,1080,example
1469,25,-1,1,4,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Example-H2rgcfiBkbo.mp4,0,20070,592,68,1506,1080,example
1470,25,-1,1,5,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Example-luDr_yqrP4s.mp4,1,20071,583,25,1707,1080,example
1471,25,-1,1,6,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468378376.6984.mp4,0,20072,64,11,581,480,example
1475,25,-1,1,11,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6176.mp4,0,20074,76,15,213,192,example
1476,25,-1,1,14,41,aslsearch,test,http://www.aslsearch.com/signs/videos/example.mp4,0,20077,236,46,485,400,example
419,25,-1,1,12,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/family.mov,0,20978,63,7,227,180,family
421,25,-1,1,19,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455625.mp4,0,20979,69,0,259,240,family
412,25,-1,1,3,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/family.mp4,0,20980,218,18,529,414,family
413,25,-1,1,4,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Family-jPtV6Y2sUO4.mp4,0,20981,307,9,790,480,family
414,25,-1,1,5,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Family-JV4BqtKxwOY.mp4,0,20982,688,43,1555,1080,family
415,25,-1,1,6,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1467858228.7191.mp4,0,20983,60,0,557,480,family
416,25,-1,1,9,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14462.mp4,0,20986,84,12,218,192,family
417,25,-1,1,10,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6375.mp4,0,20987,79,13,210,192,family
420,25,-1,1,18,41,aslsearch,train,http://www.aslsearch.com/signs/videos/family.mp4,0,20992,217,35,489,400,family
1484,25,-1,1,9,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455630.mp4,0,21069,67,0,248,240,far
1486,25,-1,1,14,38,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/far.mp4,1,21070,362,57,898,720,far
1487,25,-1,1,15,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Far%202-0WbL8BG12fo.mp4,1,21071,539,64,1456,1080,far
1488,25,-1,1,16,3,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Far-6By4ve8GCtI.mp4,1,21072,359,0,1402,1080,far
1478,25,-1,1,2,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Far-Is4-JyMoX5A.mp4,0,21073,493,68,1462,1080,far
1479,25,-1,1,3,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Far-sfcP223iU-4.mp4,0,21074,482,57,1647,1080,far
1480,25,-1,1,4,15,asldeafined,train,https://media.asldeafined.com/vocabulary/1499869515.5396.mp4,1,21075,143,35,525,480,far
1481,25,-1,1,6,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23561.mp4,0,21077,45,0,208,192,far
1482,25,-1,1,7,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/23/23562.mp4,1,21078,48,14,222,192,far
1485,25,-1,1,13,41,aslsearch,val,http://www.aslsearch.com/signs/videos/remote.mp4,0,21081,183,42,489,400,far
431,25,-1,1,16,19,elementalasl,val,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/fish.mov,1,22113,98,12,236,180,fish
424,25,-1,1,6,0,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/74988.mp4,0,22114,55,13,265,240,fish
425,25,-1,1,7,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/fish.mp4,1,22115,403,57,843,720,fish
426,25,-1,1,8,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Fish-_GVODUZLS70.mp4,0,22116,710,70,1594,1070,fish
427,25,-1,1,9,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468494686.303.mp4,0,22117,36,9,540,480,fish
428,25,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6808.mp4,1,22120,73,14,221,192,fish
429,25,-1,1,13,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6809.mp4,0,22121,74,16,221,192,fish
423,25,-1,1,5,12,aslsearch,train,http://www.aslsearch.com/signs/videos/fish.mp4,0,22130,166,52,551,400,fish
70,25,-1,1,33,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58507.mp4,0,24940,37,1,284,240,go
61,25,-1,1,8,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/go.mp4,0,24941,187,18,526,414,go
67,25,-1,1,26,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20go-c3j44FTrL9c.mp4,0,24943,283,19,812,480,go
68,25,-1,1,29,31,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20To%20Go-BeOwDK5YI0U.mp4,0,24946,607,62,1534,1075,go
69,25,-1,1,30,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468549286.5649.mp4,0,24947,58,2,557,480,go
71,25,-1,1,37,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/22/22235.mp4,1,24952,32,14,204,192,go
72,25,-1,1,39,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23400.mp4,0,24954,79,22,201,192,go
59,25,-1,1,3,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23400.mp4,0,24955,79,22,201,192,go
60,25,-1,1,4,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23401.mp4,0,24956,81,22,199,192,go
62,25,-1,1,9,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/23/23517.mp4,1,24960,78,25,214,192,go
63,25,-1,1,10,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23517.mp4,1,24961,78,25,214,192,go
64,25,-1,1,11,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23519.mp4,1,24962,88,25,217,192,go
66,25,-1,1,25,41,aslsearch,train,http://www.aslsearch.com/signs/videos/go.mp4,0,24973,229,42,573,400,go
1960,25,-1,1,13,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/government.mov,0,25241,56,12,227,180,government
1961,25,-1,1,14,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456468.mp4,0,25242,30,0,252,240,government
1962,25,-1,1,15,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/government.mp4,0,25243,347,51,797,720,government
1953,25,-1,1,1,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Government%202-VsivllxcxiI.mp4,0,25244,498,39,1647,1080,government
1954,25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Government%203-1vnxVTcVms4.mp4,0,25245,494,34,1646,1080,government
1955,25,-1,1,3,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Government-IBDl4aXPFgM.mp4,0,25246,515,49,1642,1080,government
1956,25,-1,1,4,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468549814.5634.mp4,0,25247,28,0,535,480,government
1958,25,-1,1,9,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23369.mp4,0,25250,38,22,207,192,government
1959,25,-1,1,12,12,aslsearch,test,http://www.aslsearch.com/signs/videos/govern.mp4,0,25253,157,66,536,400,government
441,25,-1,1,16,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58510.mp4,0,25321,51,4,251,240,graduate
433,25,-1,1,6,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/graduate.mp4,0,25322,431,59,827,720,graduate
434,25,-1,1,7,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Graduate%2C%20Guarantee%202-5_ku83x4epk.mp4,0,25323,538,131,1504,1071,graduate
435,25,-1,1,8,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Graduate%2C%20Guarantee%203-AehX-pK1AIE.mp4,0,25324,586,116,1418,1080,graduate
436,25,-1,1,9,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Graduate%2C%20Guarantee-fK4BOAHYevM.mp4,0,25325,575,117,1467,1080,graduate
437,25,-1,1,10,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468549910.3136.mp4,0,25326,35,0,547,480,graduate
439,25,-1,1,14,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6256.mp4,0,25329,74,15,214,192,graduate
440,25,-1,1,15,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/8/8864.mp4,0,25330,63,11,212,192,graduate
432,25,-1,1,5,12,aslsearch,train,http://www.aslsearch.com/signs/videos/graduate.mp4,0,25339,175,60,532,400,graduate
141,25,-1,1,5,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/help.mp4,0,27206,211,16,525,414,help
142,25,-1,1,6,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Stamp%2C%20Help-2bSAr25HPXY.mp4,0,27207,665,54,1608,1080,help
143,25,-1,1,7,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468580671.3652.mp4,0,27208,80,14,536,480,help
144,25,-1,1,8,17,asldeafined,test,https://media.asldeafined.com/vocabulary/1471136062.8464.mp4,0,27209,66,20,607,480,help
146,25,-1,1,13,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/23/23431.mp4,0,27213,92,24,202,192,help
147,25,-1,1,14,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5871.mp4,0,27214,77,3,220,192,help
150,25,-1,1,19,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6389.mp4,0,27215,72,14,217,192,help
151,25,-1,1,20,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9918.mp4,0,27216,67,5,217,192,help
152,25,-1,1,21,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9936.mp4,0,27217,61,12,213,192,help
140,25,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/help.mp4,0,27221,198,56,563,400,help
265,25,-1,1,13,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58462.mp4,0,28107,51,0,250,240,hot
258,25,-1,1,4,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/hot.mp4,0,28108,229,17,521,414,hot
259,25,-1,1,5,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hot-9X3bjjuKGMM.mp4,0,28109,351,11,818,480,hot
260,25,-1,1,6,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hot-QCvXMjNN4PE.mp4,0,28110,657,78,1430,1080,hot
261,25,-1,1,7,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hot-wy-09ieHXhM.mp4,0,28111,544,128,1596,1080,hot
262,25,-1,1,8,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468638601.9688.mp4,0,28112,61,4,500,480,hot
263,25,-1,1,11,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14232.mp4,0,28115,65,9,207,192,hot
264,25,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6109.mp4,0,28116,64,11,221,192,hot
257,25,-1,1,3,12,aslsearch,train,http://www.aslsearch.com/signs/videos/heat2.mp4,0,28125,197,49,571,400,hot
2008,25,-1,1,10,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/interest_-_money.mov,1,30152,96,10,254,180,interest
2003,25,-1,1,1,8,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/457884.mp4,0,30153,61,0,242,240,interest
2004,25,-1,1,2,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457885.mp4,0,30154,66,0,242,240,interest
2005,25,-1,1,3,38,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/interest.mp4,1,30155,422,60,801,720,interest
2006,25,-1,1,4,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468667579.3674.mp4,1,30156,102,12,540,480,interest
2007,25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6396.mp4,0,30160,71,12,218,192,interest
2009,25,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9969.mp4,1,30162,69,11,208,192,interest
2010,25,-1,1,16,41,aslsearch,train,http://www.aslsearch.com/signs/videos/interest2.mp4,0,30166,253,48,501,400,interest
2011,25,-1,1,18,41,aslsearch,train,http://www.aslsearch.com/signs/videos/interest.mp4,1,30168,252,46,503,400,interest
475,25,-1,1,14,8,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/457488.mp4,1,32154,44,3,277,240,language
477,25,-1,1,20,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Language%202-e7ngY2s5d-w.mp4,0,32155,204,92,1777,1080,language
468,25,-1,1,4,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Language%203-3MX4tSI4zV0.mp4,1,32156,236,72,1641,1080,language
469,25,-1,1,5,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Language%204-a0lbU50n0wI.mp4,1,32157,223,89,1635,1080,language
470,25,-1,1,6,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Language-QQZBHc4ZCkA.mp4,0,32158,298,77,1648,1080,language
471,25,-1,1,8,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468671247.1222.mp4,1,32160,36,0,616,480,language
472,25,-1,1,11,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6380.mp4,0,32163,61,14,231,192,language
476,25,-1,1,19,12,aslsearch,test,http://www.aslsearch.com/signs/videos/language.mp4,0,32167,174,53,532,400,language
699,25,-1,1,13,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/91452.mp4,0,32246,36,33,247,240,last
694,25,-1,1,6,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468671376.351.mp4,0,32249,146,0,572,480,last
695,25,-1,1,7,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1522766909.4561.mp4,0,32250,139,31,518,480,last
696,25,-1,1,10,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/5/5971.mp4,1,32253,65,9,219,192,last
697,25,-1,1,11,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6063.mp4,0,32254,74,7,221,192,last
700,25,-1,1,16,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9194.mp4,1,32257,43,3,212,192,last
701,25,-1,1,19,12,aslsearch,train,http://www.aslsearch.com/signs/videos/last2.mp4,0,32260,174,51,560,400,last
702,25,-1,1,20,12,aslsearch,train,http://www.aslsearch.com/signs/videos/last3.mp4,1,32261,155,61,542,400,last
692,25,-1,1,3,12,aslsearch,val,http://www.aslsearch.com/signs/videos/last.mp4,0,32263,168,56,547,400,last
480,25,-1,1,5,8,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/457497.mp4,1,32320,48,2,249,240,later
482,25,-1,1,7,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Later%203-nbbipDhvyVQ.mp4,1,32322,488,106,1527,1080,later
483,25,-1,1,8,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Later-FVJ2dUlmpXA.mp4,0,32323,446,99,1512,1080,later
484,25,-1,1,9,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Later-K4l6zXKW2b4.mp4,0,32324,729,144,1557,1077,later
